xHipMinus,61,62,38,157,48,100,51,65,30,12,11,4,13,9,5,8,6,7,7,8,6,5,11,12,10,6,44,62,62,71,145,131,147,118,110,108,54,42,86,151,70,96,92,140,150,91,108,121,211,101
xKneeMinus,34,26,18,93,113,36,89,128,177,120,116,151,147,135,131,142,137,139,139,144,135,136,160,138,119,139,190,201,172,171,150,107,75,39,19,21,17,10,4,79,118,88,144,174,232,212,143,144,199,117
xAnkleMinus,44,26,13,78,118,67,102,154,229,190,185,218,216,206,202,212,207,208,208,208,210,205,214,208,208,210,216,210,219,229,172,146,109,67,28,17,14,10,9,51,137,49,91,93,203,159,133,127,238,143
yHipAdd,26,32,16,54,80,87,121,140,179,214,220,195,193,196,197,190,194,195,199,193,211,209,177,200,238,214,155,136,107,57,20,7,6,9,6,15,22,7,7,6,6,8,6,6,6,6,6,7,126,35
yKneeAdd,167,219,141,124,120,82,29,9,19,10,9,6,7,6,6,7,7,6,5,5,6,6,8,9,10,8,18,36,36,23,14,28,60,111,142,146,187,237,227,213,210,208,188,161,123,96,81,78,155,82
yAnkleAdd,195,254,194,159,136,90,31,9,17,9,9,6,8,6,6,6,5,5,5,6,5,6,8,10,10,8,21,49,50,37,25,51,119,179,194,184,217,255,225,208,207,207,189,185,179,179,184,194,222,139
yHipMinus,53,106,121,106,108,99,98,50,16,6,8,22,28,18,14,8,5,4,13,14,9,4,40,31,21,19,146,77,68,65,65,42,7,20,20,34,37,9,12,4,7,10,12,22,18,11,13,37,105,35
yKneeMinus,33,55,83,114,59,111,111,140,88,72,69,86,81,80,78,86,86,90,91,98,86,89,128,93,89,91,174,110,110,93,92,42,22,38,31,34,52,30,26,39,34,45,30,39,54,141,56,116,164,131
yAnkleMinus,71,145,123,93,105,128,133,106,99,101,101,100,97,92,89,91,94,97,99,113,96,110,146,110,99,107,196,112,129,113,141,77,43,68,44,72,100,91,45,143,122,120,95,51,106,130,95,136,192,162
