xHipMinus,60,70,37,71,47,67,136,138,118,134,108,89,113,185,121,145,150,169,156,146,116,105,97,81,56,18,2,10,11,14,14,9,9,7,19,29,38,47,62,109,141,173,209,201,185,167,170,161,202,109
xKneeMinus,30,31,27,90,84,127,123,133,154,86,35,35,5,67,90,83,98,151,203,242,245,246,222,154,169,61,17,5,6,7,5,7,14,25,52,70,97,118,102,138,105,89,50,13,21,15,64,86,122,53
xAnkleMinus,20,27,14,33,33,49,60,108,132,117,119,148,66,97,57,41,77,156,147,174,250,210,191,178,132,102,53,72,38,13,2,4,8,14,19,29,47,61,84,154,89,166,120,98,71,45,70,71,113,47
yHipAdd,193,220,185,135,83,30,18,11,2,5,4,10,45,69,55,18,36,65,31,15,11,8,6,13,21,19,16,13,13,15,13,9,5,4,7,6,5,6,7,10,9,2,13,21,23,23,22,18,118,55
yKneeAdd,174,213,180,136,98,62,38,17,4,3,6,18,87,109,132,118,138,149,98,71,20,22,35,25,8,6,28,29,20,15,14,8,8,15,11,8,7,3,5,8,7,2,13,22,27,28,36,35,127,66
yAnkleAdd,196,215,179,133,85,32,16,30,68,83,86,112,143,176,186,164,114,109,71,38,23,7,6,38,62,60,38,18,39,54,48,23,11,21,33,29,8,8,23,32,43,48,42,47,63,70,71,68,176,93
yHipMinus,24,112,86,41,17,38,57,61,30,24,27,80,118,101,88,117,123,137,127,89,73,79,85,95,109,117,89,106,98,52,17,22,36,24,12,6,11,25,46,30,11,15,18,73,113,148,177,165,255,177
yKneeMinus,114,242,181,146,135,141,94,38,13,1,5,16,83,115,115,100,132,170,197,165,112,127,214,100,167,95,105,141,114,128,182,228,249,229,191,150,111,83,34,3,5,8,14,19,21,73,90,67,155,103
yAnkleMinus,95,116,64,33,14,1,8,19,38,39,48,49,15,62,146,147,148,115,181,235,148,160,145,238,194,141,207,231,212,201,166,146,100,92,47,25,4,6,23,44,56,48,19,75,93,115,167,186,216,138
