xHipMinus,52,36,17,15,26,28,12,11,4,60,77,33,12,50,60,20,19,19,91,132,80,133,179,255,226,203,176,182,189,190,82,151,91,65,18,5,6,84,126,96,103,103,95,45,14,12,14,11,126,50
xKneeMinus,153,139,120,87,123,91,17,39,102,94,74,62,147,85,59,42,95,80,119,158,68,137,143,175,164,236,148,163,182,235,97,170,89,60,16,8,9,117,120,87,112,219,166,156,161,235,174,189,233,166
xAnkleMinus,142,186,69,127,128,95,41,75,142,103,89,54,164,160,109,126,107,191,152,169,59,142,118,166,152,182,105,151,223,201,127,164,97,28,15,13,19,135,111,48,66,172,99,104,133,187,152,157,234,152
yHipAdd,60,45,27,50,55,72,109,160,122,165,136,104,51,21,31,30,17,21,50,53,39,18,9,39,45,31,14,10,24,22,14,15,49,82,117,146,141,148,121,83,46,23,10,5,9,20,30,32,97,37
yKneeAdd,65,174,76,100,69,48,53,67,64,91,123,178,173,124,149,116,67,43,53,50,32,10,9,34,53,18,26,46,36,13,19,40,42,25,24,54,112,169,179,150,149,114,58,33,45,82,91,110,173,124
yAnkleAdd,23,94,142,150,109,122,179,196,114,101,69,53,36,17,5,22,48,81,120,120,119,122,92,64,35,15,8,11,15,43,61,50,54,69,68,82,79,68,51,36,40,48,49,48,78,126,145,137,216,145
yHipMinus,81,169,156,130,42,67,84,120,163,135,127,124,111,74,52,46,52,38,54,43,47,25,17,51,63,29,9,43,40,24,24,34,27,17,12,15,29,12,17,30,13,62,62,45,61,121,162,196,241,163
yKneeMinus,130,221,136,85,110,114,106,133,163,195,209,184,145,128,91,24,21,24,99,147,81,63,96,103,95,92,91,61,141,205,136,127,139,164,136,84,107,134,68,86,44,47,30,25,53,68,59,53,175,114
yAnkleMinus,113,161,124,147,128,225,208,178,154,96,126,50,42,45,38,23,34,63,100,135,144,157,224,245,220,191,178,149,165,192,130,185,176,227,155,155,118,202,66,136,79,115,98,67,79,105,177,185,212,124
