xHipMinus,97,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,13,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,104,160,143,189,189,170,201,224,244,142,0
xKneeMinus,201,233,222,120,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,138,221,128,16,0,0,0,0,0,0,0,0,0,0,0,0,25,134,212,134,40,10,12,0,0,0,0,0,0,0,0
xAnkleMinus,196,196,201,208,207,211,209,178,115,34,0,0,0,0,0,0,0,0,0,0,0,20,100,209,232,141,33,0,0,0,0,0,0,0,0,0,0,0,63,174,232,239,134,0,0,0,0,0,0,0
yHipAdd,89,0,0,0,0,0,0,0,0,0,0,0,0,55,154,122,0,0,0,0,0,0,0,0,0,0,0,0,40,195,255,150,0,0,0,0,0,0,0,0,0,0,0,0,47,89,83,126,121,48
yKneeAdd,193,88,92,117,110,91,75,64,58,52,57,89,117,138,185,218,209,178,155,164,183,176,125,38,0,0,22,115,190,207,177,148,152,116,46,16,42,55,0,0,0,0,0,0,0,0,26,38,0,0
yAnkleAdd,203,179,187,138,45,0,0,6,85,174,205,207,212,207,204,187,113,33,0,0,0,0,0,0,0,39,127,159,136,117,105,99,113,83,0,0,0,0,0,0,0,0,0,0,22,47,36,0,0,0
yHipMinus,116,0,49,19,0,0,11,122,220,223,151,100,92,57,29,68,117,40,0,0,0,36,148,85,0,0,0,0,0,0,0,0,126,199,136,29,0,13,0,0,0,0,0,0,0,0,0,0,0,0
yKneeMinus,192,198,212,214,203,134,21,0,0,0,0,0,0,0,6,42,132,235,220,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,164,22,43,138,137,0,0,0,0,64,171,192,91
yAnkleMinus,166,59,105,203,202,126,93,88,108,154,205,209,183,158,107,23,0,0,0,0,0,0,0,0,0,0,17,44,41,22,12,58,188,251,174,19,0,0,0,0,82,198,169,194,220,210,100,17,42,89
