xHipMinus,183,209,178,138,103,67,41,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,21
xKneeMinus,92,160,154,164,199,219,224,229,242,207,166,118,65,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,52,116,166,191,192,178,157,177,198,142,140,103,82,61,50,45,141,80
xAnkleMinus,110,166,145,148,166,169,163,155,152,156,170,193,211,188,168,131,76,29,0,0,0,0,0,0,0,0,0,0,0,0,0,17,83,46,101,147,199,146,181,202,128,95,39,0,0,0,0,0,75,24
yHipAdd,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,20,32,33,28,29,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0,42,0,88,49,154,104,48
yKneeAdd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,81,48,153,103,48
yAnkleAdd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,78,50,154,105,48
yHipMinus,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,10,34,84,118,118,99,69,42,9,63,105,134,106,107,49,0,0,0,4,29,47,34,42,44,20,20,99,44
yKneeMinus,153,191,172,177,169,156,142,125,99,74,60,50,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,55,103,153,188,224,255,236,207,180,175,173,179,192,207,208,184,242,148
yAnkleMinus,124,159,131,138,127,110,84,56,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,85,107,100,112,85,52,76,107,107,112,132,114,123,86,135,142,93,82,177,107
