46_segment_0,0.4442
46_segment_10,0.0866
46_segment_3,0.5072
46_segment_1,0.9942
46_segment_6,0.5109
46_segment_2,0.0607
46_segment_12,0.8598
46_segment_9,0.7073
46_segment_7,0.0848
46_segment_8,0.0591
46_segment_4,0.3102
48_segment_0,0.216
48_segment_1,0.5023
49_segment_3,0.9302
49_segment_1,0.0086
49_segment_4,0.8115
49_segment_0,0.0027
49_segment_2,0.989
51_segment_0,0.6288
51_segment_1,0.0577
51_segment_2,0.1798
51_segment_4,0.1399
51_segment_3,0.5334
52_segment_0,0.6878
52_segment_1,0.2763
52_segment_2,0.9947
57_segment_0,0.0293
57_segment_1,0.6187
58_segment_0,0.094
59_segment_3,1.0
59_segment_0,0.9801
59_segment_2,0.1624
59_segment_1,1.0
60_segment_3,0.8438
60_segment_1,0.9482
60_segment_0,0.2122
60_segment_2,0.952
60_segment_4,0.1388
61_segment_1,0.2109
61_segment_0,0.0266
62_segment_0,0.2972
62_segment_2,0.8244
62_segment_1,0.122
62_segment_3,0.9998
63_segment_0,0.0422
63_segment_1,0.0591
64_segment_0,0.2944
65_segment_1,0.9965
65_segment_0,0.8898
65_segment_4,0.0079
65_segment_5,0.0507
65_segment_3,0.0984
65_segment_2,0.0038
66_segment_1,0.3406
66_segment_0,0.8457
67_segment_1,0.9749
67_segment_0,0.6968
67_segment_2,0.9985
68_segment_2,0.5851
68_segment_1,0.852
68_segment_0,0.2273
68_segment_3,0.0833
69_segment_2,0.9318
69_segment_1,0.0267
69_segment_0,0.0712
70_segment_0,0.6851
71_segment_0,0.0188
72_segment_0,0.3573
72_segment_1,0.9888
73_segment_0,0.0162
73_segment_1,0.4214
74_segment_2,0.9685
74_segment_1,0.029
74_segment_0,0.9915
75_segment_0,0.5849
76_segment_0,0.0255
77_segment_1,0.38
77_segment_2,0.0247
77_segment_3,0.0442
77_segment_0,0.0145
78_segment_1,0.0022
78_segment_0,0.5133
79_segment_1,0.9847
79_segment_0,0.9511
80_segment_0,0.0084
80_segment_1,0.1415
81_segment_1,0.0404
81_segment_0,0.0008
81_segment_2,0.563
82_segment_0,0.972
82_segment_1,0.7266
82_segment_2,0.4486
83_segment_1,0.3148
83_segment_0,0.1255
84_segment_0,0.0983
84_segment_1,0.9798
85_segment_0,0.5903
85_segment_3,0.0646
85_segment_1,0.0422
85_segment_2,0.048
86_segment_1,0.6598
86_segment_0,0.113
87_segment_2,0.0222
87_segment_0,0.0051
87_segment_1,0.7337
88_segment_0,0.2576
88_segment_1,0.1988
89_segment_0,0.0036
89_segment_1,0.0016
90_segment_1,0.9259
90_segment_0,0.0011
91_segment_1,0.1083
91_segment_0,0.453
92_segment_0,0.0759
92_segment_1,0.1458
93_segment_1,0.0046
93_segment_2,0.998
93_segment_0,0.981
94_segment_0,0.9623
95_segment_1,0.016
95_segment_0,0.3296
96_segment_1,0.0579
96_segment_0,0.0046
97_segment_1,0.1942
97_segment_0,0.2466
98_segment_0,0.7944
99_segment_2,0.0211
99_segment_1,0.0135
99_segment_0,0.1013
100_segment_1,0.6716
100_segment_0,0.0579
