9.014541506767273,9.384055733680725,9.26019012928009,7.300280928611755,11.966819763183594,13.896963596343994,11.822341680526733,7.809056639671326,9.205051064491272,9.683981537818909,9.417598247528076,7.332882881164551,11.919021606445312,13.889796733856201,11.83345079421997,7.865551114082336
7.441509962081909,8.076605200767517,7.975017428398132,5.641744136810303,10.412492752075195,12.485198974609375,10.080716609954834,5.579166412353516,8.036687970161438,8.631686568260193,8.578375577926636,6.606582403182983,11.639951467514038,13.777968883514404,11.305416822433472,6.51577889919281
9.32569146156311,9.842599034309387,9.75081980228424,7.518352270126343,12.473796606063843,14.601613283157349,12.256524562835693,7.804122567176819,9.091792702674866,9.65402603149414,9.548412561416626,7.291026711463928,12.154114246368408,14.289859533309937,11.920719146728516,7.490845322608948
10.093830823898315,10.544747114181519,10.42744517326355,8.208248019218445,13.158953189849854,15.280296802520752,13.001348972320557,8.67915391921997,9.723686575889587,10.237925052642822,10.09697675704956,7.782431244850159,12.572689056396484,14.698909521102905,12.402153015136719,8.143855333328247
10.865216255187988,11.266247034072876,11.170622110366821,9.084484577178955,14.22940969467163,16.420243978500366,14.107639789581299,9.642690420150757,9.844090342521667,10.365447998046875,10.194730758666992,7.682784199714661,12.391365766525269,14.51922059059143,12.245999574661255,8.131732940673828
9.906873106956482,10.348426103591919,10.27530312538147,8.262706995010376,13.340333700180054,15.488497018814087,13.16580057144165,8.64763617515564,8.829299211502075,9.392326474189758,9.24053966999054,6.784106492996216,11.41223669052124,13.496404886245728,11.21092438697815,7.05901026725769
10.197925567626953,10.634799003601074,10.551996231079102,8.507672548294067,13.586421012878418,15.74113130569458,13.423972129821777,8.93326222896576,9.21862542629242,9.766553044319153,9.615598320960999,7.164940237998962,11.831464767456055,13.92971158027649,11.646677255630493,7.486041188240051
10.363768339157104,10.782159566879272,10.705773830413818,8.698158264160156,13.789432048797607,15.945827960968018,13.637560606002808,9.153703451156616,9.241413474082947,9.787629842758179,9.627664685249329,7.143477201461792,11.761466264724731,13.847718238830566,11.585142612457275,7.490759491920471
10.471922159194946,10.884666442871094,10.783973932266235,8.663204908370972,13.620891571044922,15.746070146560669,13.491147756576538,9.18234646320343,9.759055376052856,10.257304906845093,10.100281238555908,7.7054595947265625,12.370908260345459,14.4639253616333,12.222737073898315,8.14969778060913
10.976259708404541,11.372798681259155,11.250226497650146,8.99954378604889,13.886809349060059,16.00888729095459,13.807457685470581,9.665142297744751,10.627251863479614,11.076542139053345,10.92127799987793,8.58352541923523,13.326762914657593,15.447039604187012,13.23704481124878,9.18154776096344
10.995674133300781,11.38495683670044,11.259475946426392,9.058696627616882,13.933348655700684,16.04593276977539,13.853098154067993,9.708328247070312,10.541226863861084,10.981130599975586,10.819419622421265,8.470507264137268,13.155019283294678,15.259199142456055,13.06803584098816,9.068594574928284
11.605870723724365,11.949096918106079,11.828997135162354,9.68087613582611,14.565008878707886,16.678476333618164,14.52878475189209,10.444945096969604,10.90593934059143,11.325758695602417,11.147243976593018,8.72149407863617,13.31156611442566,15.393621921539307,13.267959356307983,9.432178139686584
11.73565149307251,12.068525552749634,11.983335018157959,10.069849491119385,15.179997682571411,17.345999479293823,15.112874507904053,10.74597954750061,10.141931772232056,10.631210803985596,10.433498620986938,7.784690856933594,12.212153673171997,14.2684006690979,12.134491205215454,8.376193046569824
12.163203954696655,12.468955516815186,12.376054525375366,10.46080470085144,15.554497241973877,17.71847367286682,15.520553588867188,11.227680444717407,10.54898977279663,11.014889478683472,10.805696249008179,8.146474361419678,12.554364204406738,14.604160785675049,12.507418394088745,8.830216526985168
11.755735874176025,12.070474624633789,12.01148271560669,10.273653268814087,15.39873719215393,17.543195486068726,15.319719314575195,10.910311937332153,9.66499388217926,10.181255340576172,9.974278807640076,7.253071665763855,11.488350629806519,13.481210470199585,11.39577865600586,7.789097428321838
11.089190244674683,11.449841260910034,11.380748748779297,9.575320482254028,14.57058310508728,16.66082262992859,14.45383071899414,10.102856159210205,9.420085549354553,9.939310550689697,9.75096344947815,7.190335392951965,11.488072872161865,13.468775749206543,11.360843181610107,7.636328339576721
