0.9481968091122788,0.6746621008112899,0.4357984356267525,0.2942518641818978,0.12105460406692045,0.04246128246587425,0.0
0.03143735823655633,0.19435667369031595,0.5003589401151837,0.7492861477759138,0.8860784718281254,0.966216663772471,1.0
0.7343666860155693,0.04342016156338955,0.2866984311259368,0.7986141343781696,0.6723942461181167,0.6628513036327348,0.4652687079765769
0.2668735048390456,0.8432816828695415,0.9845345520031188,0.8578376124930571,0.8427254284613159,0.7964581500359849,0.6288037985268318
0.9156831806483061,0.7246906995045675,0.5411557641280181,0.3440355180452113,0.08851866838861568,0.02961362564425285,0.1670268658206694
0.8632761666436075,0.6113346848011998,0.38078242102568516,0.16303367775044095,0.041919565605343274,0.13753190687303615,0.0875446395450726
0.3051250953536011,0.5380043026973284,0.8431543971223926,0.9399308025701902,0.3463092799410307,0.7735812669815121,0.0501495658732675
0.98340962514382,0.907808916203765,0.67132117964665,0.459400706139897,0.22634066324747357,0.11080976075148236,0.0
0.3767776953570534,0.9116675839295549,0.525892071392299,0.46477577575182255,0.6906680465490949,0.9317496590174894,0.9830027198838672
0.6297884038519064,0.40051180879534876,0.13595355719240867,0.049734662580820634,0.10892229076884427,0.06150680390365345,0.0
0.6872085103435538,0.4656850295530107,0.12446127324221153,0.4855736670360793,0.8215967861100849,0.9904529922423349,0.9531192279275952
0.6378057097327446,0.7403172223797757,0.09713162905643559,0.21364006716273454,0.4553893367905036,0.621720077246148,0.723500654971708
0.7451935155829394,0.2838353173416283,0.06275747243325154,0.011455404677872767,0.1016644732906622,0.177702338936412,0.1892145719925824
