1728.1479492187514,1721.0236816406264,1713.6656494140632,1695.261596679689,1692.2202148437518,1688.232543945316
392.3958740234374,400.7415771484367,407.0650634765624,412.99243164062443,426.09460449218693,442.14941406250045
1685.4119873046884,1677.2601318359389,1675.6292724609384,1660.6481933593773,1656.8558349609414,1652.784545898444
399.9906616210943,408.061340332031,413.7881469726568,418.3013916015625,431.3705444335935,446.1212768554692
1599.7331542968743,1600.7376708984389,1600.711059570312,1597.057861328126,1594.4852294921884,1597.3292236328125
324.91473388671864,326.6786499023433,327.7128906249999,328.6353759765623,329.7366333007808,331.04827880859375
1563.6091308593743,1562.9644775390634,1563.078124999999,1562.4895019531252,1564.399780273438,1566.386352539062
337.12207031250034,338.4954223632808,337.928161621094,333.99981689453125,336.30096435546886,335.45446777343886
1645.5364990234364,1647.1324462890625,1646.6785888671868,1645.0838623046875,1644.1433105468757,1646.3768310546875
179.872314453125,179.840576171875,180.60742187500057,186.9357910156249,182.08172607421807,188.87365722656045
1620.7519531250005,1619.6276855468757,1621.3187255859366,1619.1641845703132,1629.2792968750011,1621.697631835941
193.05487060546886,192.0682373046866,191.5196533203126,191.4795532226559,196.3629760742184,194.6051025390633
97.9399999999998,102.13000000000018,105.01999999999998,110.46000000000004,113.45999999999988,121.12999999999904
