1728.1479492187514,1721.0236816406264,1713.6656494140632,1695.261596679689,1692.2202148437518,1688.232543945316
687.6041259765626,679.2584228515633,672.9349365234376,667.0075683593756,653.9053955078131,637.8505859374995
1685.4119873046884,1677.2601318359389,1675.6292724609384,1660.6481933593773,1656.8558349609414,1652.784545898444
680.0093383789057,671.938659667969,666.2118530273432,661.6986083984375,648.6294555664065,633.8787231445308
1599.7331542968745,1600.7376708984389,1600.711059570312,1597.0578613281261,1594.4852294921884,1597.3292236328123
755.0852661132814,753.3213500976567,752.2871093750001,751.3646240234377,750.2633666992192,748.9517211914062
1563.6091308593745,1562.9644775390634,1563.0781249999993,1562.4895019531252,1564.399780273438,1566.386352539062
742.8779296874997,741.5045776367192,742.071838378906,746.0001831054688,743.6990356445311,744.5455322265611
1645.5364990234364,1647.1324462890625,1646.6785888671868,1645.0838623046875,1644.1433105468755,1646.3768310546875
900.127685546875,900.159423828125,899.3925781249994,893.0642089843751,897.9182739257819,891.1263427734395
1620.7519531250005,1619.6276855468755,1621.3187255859366,1619.1641845703132,1629.2792968750011,1621.6976318359407
886.9451293945311,887.9317626953134,888.4803466796874,888.5204467773441,883.6370239257816,885.3948974609367
97.9399999999998,102.13000000000018,105.01999999999998,110.46000000000004,113.45999999999987,121.12999999999904
