0.0,0.18068132815871163,0.30530401034930676,0.5398878827080917,0.669253988788296,1.0
1.0,0.7894194875301181,0.6655078105614862,0.20529535667219534,0.11109165899303264,0.0
0.9088740263447335,0.9822397128991724,1.0,0.13506790098278998,0.0,0.9849924554463314
0.22240751640401868,0.27381030235653725,0.4086608680487416,0.0,1.0,0.41707540383237074
0.8877061452880293,1.0,0.374094272193747,0.0,0.08207560573108541,0.09121211790035133
0.7854782902781032,1.0,0.9817503056791272,0.5831317151850977,0.0,0.11154036265251488
0.784800012657427,1.0,0.8303192835896462,0.8746044554142145,0.0,0.77646984368078
0.0,0.1712106895609491,0.2968862440318638,0.40577383969413106,0.678720790286615,1.0
0.0,0.7025011755748949,0.8070713629951456,0.13399314807764995,0.8958552587384361,1.0
0.088020743301648,0.0,0.01886776145202873,0.5623595505618013,0.5649006050129657,1.0
1.0000000000000002,0.924093957879047,0.7593916475751468,0.3690689778906402,0.3599326506389908,0.0
1.0,0.949942956762508,0.744651395316045,0.12282883183140836,0.27664047377933887,0.0
0.8871681643132221,0.7891039794608472,0.654007702182285,0.0,1.0,0.12196148908857507
