1.559168579101562500e+03,3.749768676757812500e+02,9.513574838638305664e-01,1.569619506835937500e+03,3.633188476562500000e+02,9.798666238784790039e-01,1.558925903320312500e+03,3.636596069335937500e+02,1.085885986685752869e-01,1.614175781250000000e+03,3.641598815917968750e+02,9.837954044342041016e-01,1.588197631835937500e+03,3.645202026367187500e+02,1.538577079772949219e-01,1.648192749023437500e+03,4.414550170898437500e+02,9.711016416549682617e-01,1.607150634765625000e+03,4.413371276855468750e+02,9.222099781036376953e-01,1.647068725585937500e+03,5.565751342773437500e+02,9.591139554977416992e-01,1.604026367187500000e+03,5.546558837890625000e+02,7.678475975990295410e-01,1.609292846679687500e+03,6.474698486328125000e+02,9.369342923164367676e-01,1.587430541992187500e+03,6.390062866210937500e+02,7.456570863723754883e-01,1.677565795898437500e+03,6.285938110351562500e+02,9.802120923995971680e-01,1.643032958984375000e+03,6.251483154296875000e+02,9.679967761039733887e-01,1.597766479492187500e+03,7.526323242187500000e+02,9.639750123023986816e-01,1.575148315429687500e+03,7.482401733398437500e+02,9.373107552528381348e-01,1.643975219726562500e+03,8.947890625000000000e+02,8.401093482971191406e-01,1.627803100585937500e+03,8.861416015625000000e+02,7.909103035926818848e-01
1.554810424804687500e+03,3.609113464355468750e+02,9.584293961524963379e-01,1.565617431640625000e+03,3.493666381835937500e+02,9.847721457481384277e-01,1.554807495117187500e+03,3.494147949218750000e+02,1.289050132036209106e-01,1.610142944335937500e+03,3.507013244628906250e+02,9.892219305038452148e-01,1.582865478515625000e+03,3.490079345703125000e+02,1.601503491401672363e-01,1.644049438476562500e+03,4.251251220703125000e+02,9.707174301147460938e-01,1.602402832031250000e+03,4.245125732421875000e+02,9.219533205032348633e-01,1.643803955078125000e+03,5.409687500000000000e+02,9.578559398651123047e-01,1.597381835937500000e+03,5.391162719726562500e+02,7.654360532760620117e-01,1.605596069335937500e+03,6.349659423828125000e+02,9.331423044204711914e-01,1.581022949218750000e+03,6.234555664062500000e+02,7.368090748786926270e-01,1.667935546875000000e+03,6.179254150390625000e+02,9.832443594932556152e-01,1.630517944335937500e+03,6.149498291015625000e+02,9.730352759361267090e-01,1.599883056640625000e+03,7.505792846679687500e+02,9.727191925048828125e-01,1.570879882812500000e+03,7.452468261718750000e+02,9.527924656867980957e-01,1.648135742187500000e+03,8.903612060546875000e+02,8.826342225074768066e-01,1.627404418945312500e+03,8.800374145507812500e+02,8.453521728515625000e-01
1.552710327148437500e+03,3.473236083984375000e+02,9.174168109893798828e-01,1.562520507812500000e+03,3.357561035156250000e+02,9.656029343605041504e-01,1.553147583007812500e+03,3.368114013671875000e+02,6.290696561336517334e-02,1.606499145507812500e+03,3.380452575683593750e+02,9.853759407997131348e-01,1.587405395507812500e+03,3.384968872070312500e+02,1.135599762201309204e-01,1.636265258789062500e+03,4.098607788085937500e+02,9.623250961303710938e-01,1.607794433593750000e+03,4.105063171386718750e+02,8.266377449035644531e-01,1.637582641601562500e+03,5.249656982421875000e+02,9.488185048103332520e-01,1.601183593750000000e+03,5.250802612304687500e+02,4.793836474418640137e-01,1.599142700195312500e+03,6.123731079101562500e+02,9.104372859001159668e-01,1.579333007812500000e+03,6.080111694335937500e+02,4.500077068805694580e-01,1.652896484375000000e+03,6.118567504882812500e+02,9.746527075767517090e-01,1.631280761718750000e+03,6.089369506835937500e+02,9.449248313903808594e-01,1.591540283203125000e+03,7.484252929687500000e+02,9.625390768051147461e-01,1.593235229492187500e+03,7.460203247070312500e+02,9.167981743812561035e-01,1.644805908203125000e+03,8.956664428710937500e+02,8.421576023101806641e-01,1.644742309570312500e+03,8.885744018554687500e+02,7.658536434173583984e-01
1.543864990234375000e+03,3.302971801757812500e+02,9.304544329643249512e-01,1.553672729492187500e+03,3.180248107910156250e+02,9.731417298316955566e-01,1.544273925781250000e+03,3.187880859375000000e+02,7.641962915658950806e-02,1.598674316406250000e+03,3.195030517578125000e+02,9.868267774581909180e-01,1.578092163085937500e+03,3.202173461914062500e+02,1.126584336161613464e-01,1.625421264648437500e+03,3.918560180664062500e+02,9.598501920700073242e-01,1.596735839843750000e+03,3.928359680175781250e+02,8.099939227104187012e-01,1.621666748046875000e+03,5.123339843750000000e+02,9.441673755645751953e-01,1.586768920898437500e+03,5.103081054687500000e+02,4.377661347389221191e-01,1.582894409179687500e+03,5.984977416992187500e+02,8.996796011924743652e-01,1.563320068359375000e+03,5.917049560546875000e+02,4.040115475654602051e-01,1.639619995117187500e+03,5.968221435546875000e+02,9.706597924232482910e-01,1.615332031250000000e+03,5.946890258789062500e+02,9.349122643470764160e-01,1.593975830078125000e+03,7.355461425781250000e+02,9.568585753440856934e-01,1.574917236328125000e+03,7.320141601562500000e+02,9.024108052253723145e-01,1.643173950195312500e+03,8.878173828125000000e+02,8.320201635360717773e-01,1.642386474609375000e+03,8.717194213867187500e+02,7.486935257911682129e-01
1.538505493164062500e+03,3.247233276367187500e+02,8.734330534934997559e-01,1.548756225585937500e+03,3.128327026367187500e+02,9.449467658996582031e-01,1.538794067382812500e+03,3.130705566406250000e+02,5.950416624546051025e-02,1.593225097656250000e+03,3.143055419921875000e+02,9.787814021110534668e-01,1.574651611328125000e+03,3.134540100097656250e+02,9.930694103240966797e-02,1.617464477539062500e+03,3.861719055175781250e+02,9.567231535911560059e-01,1.596029296875000000e+03,3.867476196289062500e+02,7.449750900268554688e-01,1.612605102539062500e+03,5.057554931640625000e+02,9.404760599136352539e-01,1.584424316406250000e+03,5.065214538574218750e+02,3.129965066909790039e-01,1.575360107421875000e+03,5.888834838867187500e+02,8.859813809394836426e-01,1.555822998046875000e+03,5.886466064453125000e+02,2.850038111209869385e-01,1.629274536132812500e+03,5.941076660156250000e+02,9.681704044342041016e-01,1.618109985351562500e+03,5.910706787109375000e+02,9.189311265945434570e-01,1.576337768554687500e+03,7.305444335937500000e+02,9.568387269973754883e-01,1.598916992187500000e+03,7.323544311523437500e+02,8.913341760635375977e-01,1.633645385742187500e+03,8.777365112304687500e+02,8.375239372253417969e-01,1.637986694335937500e+03,8.733269653320312500e+02,7.421621084213256836e-01
1.528291381835937500e+03,3.205265502929687500e+02,9.185788631439208984e-01,1.537204956054687500e+03,3.086956176757812500e+02,9.460770487785339355e-01,1.527869506835937500e+03,3.094969482421875000e+02,6.945238262414932251e-02,1.580470092773437500e+03,3.083960571289062500e+02,9.760140180587768555e-01,1.563149536132812500e+03,3.107507934570312500e+02,8.659259229898452759e-02,1.605725097656250000e+03,3.820061340332031250e+02,9.522242546081542969e-01,1.579541992187500000e+03,3.835597534179687500e+02,7.175762057304382324e-01,1.602192749023437500e+03,4.972440490722656250e+02,9.449570775032043457e-01,1.569770629882812500e+03,4.998449707031250000e+02,2.923106849193572998e-01,1.565878540039062500e+03,5.886629638671875000e+02,9.048888087272644043e-01,1.541979125976562500e+03,5.841367187500000000e+02,2.828997969627380371e-01,1.609005004882812500e+03,5.886564941406250000e+02,9.737673997879028320e-01,1.594738525390625000e+03,5.867582397460937500e+02,9.307240843772888184e-01,1.560359497070312500e+03,7.223333129882812500e+02,9.727822542190551758e-01,1.573941528320312500e+03,7.253840332031250000e+02,9.276440143585205078e-01,1.611378051757812500e+03,8.728308105468750000e+02,8.998216390609741211e-01,1.622410522460937500e+03,8.656640625000000000e+02,8.318086266517639160e-01
1.521456298828125000e+03,3.212691650390625000e+02,9.273903965950012207e-01,1.530196289062500000e+03,3.096335144042968750e+02,9.541172981262207031e-01,1.520524658203125000e+03,3.101427307128906250e+02,7.300306111574172974e-02,1.573423583984375000e+03,3.080022888183593750e+02,9.771415591239929199e-01,1.552466186523437500e+03,3.115141906738281250e+02,1.191862449049949646e-01,1.600569580078125000e+03,3.834658813476562500e+02,9.601984620094299316e-01,1.565450073242187500e+03,3.859500732421875000e+02,8.464159369468688965e-01,1.602634155273437500e+03,4.965894775390625000e+02,9.535269141197204590e-01,1.555578491210937500e+03,5.038508911132812500e+02,5.557910799980163574e-01,1.561095458984375000e+03,5.897460327148437500e+02,9.255408644676208496e-01,1.530787475585937500e+03,5.899686889648437500e+02,5.310081243515014648e-01,1.602656494140625000e+03,5.896495361328125000e+02,9.804468154907226562e-01,1.577296752929687500e+03,5.881561279296875000e+02,9.604194760322570801e-01,1.553733764648437500e+03,7.201549682617187500e+02,9.722355604171752930e-01,1.549157714843750000e+03,7.244342651367187500e+02,9.421138167381286621e-01,1.618267333984375000e+03,8.717333984375000000e+02,8.879233598709106445e-01,1.584061645507812500e+03,8.684186401367187500e+02,8.359480500221252441e-01
1.512020874023437500e+03,3.246934509277343750e+02,9.598373770713806152e-01,1.521809204101562500e+03,3.128723754882812500e+02,9.810498356819152832e-01,1.510409912109375000e+03,3.128655700683593750e+02,1.524098515510559082e-01,1.566466674804687500e+03,3.098572387695312500e+02,9.793268442153930664e-01,1.538154541015625000e+03,3.110322875976562500e+02,1.299326121807098389e-01,1.590499389648437500e+03,3.865830078125000000e+02,9.666533470153808594e-01,1.557562744140625000e+03,3.888493347167968750e+02,8.448000550270080566e-01,1.602428466796875000e+03,4.911709899902343750e+02,9.572016596794128418e-01,1.546760009765625000e+03,5.039570922851562500e+02,5.027121901512145996e-01,1.562624755859375000e+03,5.790690307617187500e+02,9.253098964691162109e-01,1.522747314453125000e+03,5.931766967773437500e+02,4.679431021213531494e-01,1.586056640625000000e+03,5.890634765625000000e+02,9.824333190917968750e-01,1.585212524414062500e+03,5.880765991210937500e+02,9.604882001876831055e-01,1.518235717773437500e+03,7.203405761718750000e+02,9.717534184455871582e-01,1.607969726562500000e+03,7.326701660156250000e+02,9.372668862342834473e-01,1.531986816406250000e+03,8.706224365234375000e+02,8.652846813201904297e-01,1.643912353515625000e+03,8.741041259765625000e+02,7.978981733322143555e-01
1.504935180664062500e+03,3.264172973632812500e+02,9.506424665451049805e-01,1.514043823242187500e+03,3.144215698242187500e+02,9.676032066345214844e-01,1.503768188476562500e+03,3.147359924316406250e+02,7.794360071420669556e-02,1.557107055664062500e+03,3.114816284179687500e+02,9.767484664916992188e-01,1.539210449218750000e+03,3.134807128906250000e+02,1.117809340357780457e-01,1.582650634765625000e+03,3.876371459960937500e+02,9.640123248100280762e-01,1.556212524414062500e+03,3.885285034179687500e+02,8.071271181106567383e-01,1.593660522460937500e+03,4.951334838867187500e+02,9.527773261070251465e-01,1.550298828125000000e+03,5.028101501464843750e+02,3.944576382637023926e-01,1.559379516601562500e+03,5.850927734375000000e+02,9.098362922668457031e-01,1.525809570312500000e+03,5.898994140625000000e+02,3.459065258502960205e-01,1.580014892578125000e+03,5.927807617187500000e+02,9.816535115242004395e-01,1.584902709960937500e+03,5.906855468750000000e+02,9.557375907897949219e-01,1.507262451171875000e+03,7.197796630859375000e+02,9.797508120536804199e-01,1.610555541992187500e+03,7.347669677734375000e+02,9.516223669052124023e-01,1.502946044921875000e+03,8.729597167968750000e+02,9.079828262329101562e-01,1.641928344726562500e+03,8.784457397460937500e+02,8.536069393157958984e-01
1.493510253906250000e+03,3.272630615234375000e+02,9.711886644363403320e-01,1.502052734375000000e+03,3.133231811523437500e+02,9.846901893615722656e-01,1.491952758789062500e+03,3.138326110839843750e+02,1.710235327482223511e-01,1.540909667968750000e+03,3.144098510742187500e+02,9.954372048377990723e-01,1.525401977539062500e+03,3.160404663085937500e+02,3.971198573708534241e-02,1.574661621093750000e+03,3.883114624023437500e+02,9.838401675224304199e-01,1.546423461914062500e+03,3.877716979980468750e+02,8.943365812301635742e-01,1.585935913085937500e+03,4.997839355468750000e+02,9.737395048141479492e-01,1.533742919921875000e+03,4.952210693359375000e+02,3.127788901329040527e-01,1.555375488281250000e+03,5.961104736328125000e+02,9.504292011260986328e-01,1.502889282226562500e+03,5.848293457031250000e+02,2.940354645252227783e-01,1.571424316406250000e+03,5.974131469726562500e+02,9.882324337959289551e-01,1.576274291992187500e+03,5.948701782226562500e+02,9.673908948898315430e-01,1.494540893554687500e+03,7.255891723632812500e+02,9.915654659271240234e-01,1.599991210937500000e+03,7.310242309570312500e+02,9.700933694839477539e-01,1.469543090820312500e+03,8.753872070312500000e+02,9.614486694335937500e-01,1.643289550781250000e+03,8.700438842773437500e+02,9.077373743057250977e-01
