lEye_pt2_z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,66,74,77,105,112,123,186,213,231,240,209,174,115,94,85,29,0,0,0,0,0,29,95,121,119,103
lEye_pt3_x,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,67,138,123,77,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,56,134,181,173,102
lEye_pt3_y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,41,21,25,36,34,33,33,32,31,29,23,26,22,10,0,0,0,0,0,0
lEye_pt3_z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,74,67,66,72,98,124,147,206,226,243,255,216,188,124,111,91,48,19,0,0,0,0,54,114,125,117,94
rEye_pt1_x,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,30,112,100,59,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,24,70,138,178,168,97
rEye_pt1_y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rEye_pt1_z,0,0,0,0,0,0,0,0,0,5,20,36,21,31,49,21,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rEye_pt2_x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rEye_pt2_y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rEye_pt2_z,0,0,0,0,0,0,0,0,0,13,56,64,35,29,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
rEye_pt3_x,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,25,107,92,49,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,3,32,80,147,185,178,119
rEye_pt3_y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
rEye_pt3_z,0,0,0,0,0,0,0,0,0,25,79,89,60,48,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
