lEye_pt2_z,0,0,0,0,0,0,0,0,60,81,31,0,0,0,0,0,0,0,0,0,0,0,90,107,30,0,0,0,0,0,41,93,3,0,82,96,195,232,4,0,0,0,0,0,0,2
lEye_pt3_x,0,0,0,0,0,0,0,0,0,0,39,29,97,133,99,42,0,0,8,96,5,0,0,0,31,0,0,0,0,71,83,5,0,0,0,0,0,0,0,0,0,195,250,174,180,168
lEye_pt3_y,0,0,0,0,0,0,0,0,0,126,96,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,40,18,14,110,147,255,184,0,0,0,0,0,0,0,29
lEye_pt3_z,0,0,0,0,0,0,0,0,42,58,18,0,0,0,0,0,0,0,0,0,0,0,102,104,40,0,0,0,0,0,15,100,0,0,60,78,183,190,44,0,0,0,0,0,0,0
rEye_pt1_x,0,0,0,0,0,0,48,2,0,56,130,88,58,25,0,0,0,0,0,68,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,49,86,0,0,0,0,36,45,0
rEye_pt1_y,0,0,0,0,0,0,0,0,0,133,96,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7,9,29,113,145,228,45,0,0,0,0,0,0,0,38
rEye_pt1_z,0,0,0,0,0,0,0,0,14,132,74,3,0,0,0,0,0,0,0,0,0,12,39,80,0,0,0,0,0,0,89,65,26,66,90,79,62,0,0,0,0,0,0,0,0,72
rEye_pt2_x,0,0,0,0,0,0,0,0,0,133,96,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7,9,29,113,145,228,45,0,0,0,0,0,0,0,38
rEye_pt2_y,0,0,0,0,0,0,0,0,0,136,99,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,11,7,28,111,145,234,73,0,0,0,0,0,0,6,40
rEye_pt2_z,0,0,0,0,0,0,0,0,0,135,75,4,0,0,0,0,0,0,0,0,0,13,0,50,0,0,0,0,0,0,68,51,31,78,84,0,0,0,0,0,0,0,0,0,0,81
rEye_pt3_x,0,0,0,0,0,0,60,0,0,39,167,81,0,0,0,0,0,0,0,0,31,0,13,22,0,0,0,0,0,0,0,33,0,0,0,14,113,86,110,0,0,0,0,0,45,37
rEye_pt3_y,0,0,0,0,0,0,0,0,0,134,96,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,17,9,20,108,143,243,73,0,0,0,0,0,0,3,38
rEye_pt3_z,0,0,0,0,0,0,0,0,0,123,59,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,20,37,27,27,101,31,0,0,0,0,0,0,0,0,0,0,85
