lEye_pt2_z,186,178,154,150,156,143,110,31,14,5,0,3,13,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,44,74,35,29,35,21,0,1,24,67,72,49,8,0,0,0
lEye_pt3_x,199,131,60,12,0,0,0,0,9,10,17,15,5,0,0,1,3,3,1,0,0,0,0,0,0,34,94,129,150,140,124,104,77,51,30,8,0,0,0,0,0,0,0,0,0,0
lEye_pt3_y,0,0,46,103,123,95,15,0,9,37,60,62,35,0,16,36,36,34,26,16,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
lEye_pt3_z,255,218,138,103,81,20,27,0,0,0,0,11,12,7,0,0,0,0,0,0,0,0,0,0,0,0,2,41,60,67,61,51,32,33,24,0,0,0,13,23,21,3,0,0,0,0
rEye_pt1_x,204,147,83,38,5,0,0,0,5,8,14,11,0,0,0,1,3,3,0,0,0,0,0,0,0,39,104,152,172,163,137,114,97,76,64,64,65,50,21,5,0,0,0,0,0,0
rEye_pt1_y,0,0,0,19,32,32,0,0,0,4,26,36,26,30,56,95,91,53,45,36,28,20,16,12,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rEye_pt1_z,0,0,0,3,38,16,0,0,0,0,0,0,1,7,29,69,88,98,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,39,34,3
rEye_pt2_x,0,0,0,19,32,32,0,0,0,4,26,36,26,30,56,95,91,53,45,36,28,20,16,12,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rEye_pt2_y,0,0,0,0,21,36,6,3,0,8,27,38,42,44,58,85,83,57,44,37,32,26,19,14,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rEye_pt2_z,0,0,0,0,8,0,0,0,0,0,0,0,6,7,22,65,90,114,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,35,33,3
rEye_pt3_x,174,136,88,50,17,0,0,1,5,7,13,9,0,0,0,0,3,3,0,0,0,0,0,0,0,48,114,166,184,183,158,123,110,91,79,82,96,106,68,30,20,7,0,0,0,0
rEye_pt3_y,0,0,0,0,5,20,0,0,0,1,22,38,43,44,64,97,89,73,44,37,32,26,19,15,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rEye_pt3_z,0,0,0,0,4,0,0,0,0,0,0,0,6,11,29,76,101,124,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,33,9
